id,label,timeset,users_can_post,link,category,username,talking_about_count,post_activity,fan_count,modularity_class,pageranks
502145736482789,Doughnuttery,,yes,https://www.facebook.com/Doughnuttery/,Fast Food Restaurant,Doughnuttery,40,0.0,3240,1,4.304961219175653E-4
271301619630742,Diane Gordon Catering,,no,https://www.facebook.com/DianeGordonCatering/,Caterer,DianeGordonCatering,0,0.0,808,1,4.304961219175653E-4
133911056757189,Altaneve,,yes,https://www.facebook.com/Altaneve/,Wine/Spirits,Altaneve,21,0.0,11360,1,4.304961219175653E-4
129266223269,Vietnam Veterans Memorial Fund,,yes,https://www.facebook.com/VietnamVeteransMemorialFund/,Nonprofit Organization,VietnamVeteransMemorialFund,29668,0.23,408307,5,0.005234564026746193
172565042791656,Ashleigh Baker's Heart & Home,,yes,https://www.facebook.com/ashleighbakerblog/,Personal Blog,ashleighbakerblog,2,0.0,1659,1,4.304961219175653E-4
60663546494,Adaptive Action Sports,,yes,https://www.facebook.com/AdaptiveActionSports/,Sports & Recreation,AdaptiveActionSports,35,0.01,9039,1,4.304961219175653E-4
168846753279780,Enlisted,,yes,https://www.facebook.com/ENLISTEDonFOX/,TV Show,ENLISTEDonFOX,36,0.0,66942,1,4.49465741686097E-4
586983661367985,Tim Danahey Show,,yes,https://www.facebook.com/TimDanaheyShow/,Radio Station,TimDanaheyShow,2,0.0,801,1,4.304961219175653E-4
158132394244077,Army Ten-Miler,,yes,https://www.facebook.com/ArmyTenMiler/,Event,ArmyTenMiler,245,0.03,25282,1,0.0011194680192970511
10393817662,The Avett Brothers,,yes,https://www.facebook.com/theavettbrothers/,Musician/Band,theavettbrothers,12239,0.03,756880,1,4.304961219175653E-4
387465711283000,Eagles,,no,https://www.facebook.com/EaglesBand/,Musician/Band,EaglesBand,32524,0.0,6613512,1,4.304961219175653E-4
183428761671774,Flex Watches,,yes,https://www.facebook.com/flexwatches/,Jewelry/Watches,flexwatches,3006,0.08,136532,1,4.304961219175653E-4
29194481004,National Geographic TV,,no,https://www.facebook.com/natgeotvUS/,TV Channel,natgeotvUS,46166,0.22,60843599,1,5.259367176243763E-4
357040344370401,American Heroes Saltwater Challenge,,yes,https://www.facebook.com/American-Heroes-Saltwater-Challenge-357040344370401/,Nonprofit Organization,,2,0.0,605,1,4.304961219175653E-4
379505925500296,Find Maribel Ramos,,yes,https://www.facebook.com/findmaribel/,Community,findmaribel,3,0.0,3714,1,4.304961219175653E-4
96397290891,The Annenberg Space for Photography,,yes,https://www.facebook.com/annenbergspaceforphotography/,Art Museum,annenbergspaceforphotography,303,0.03,38467,1,4.304961219175653E-4
21120170500,Sheetz,,yes,https://www.facebook.com/sheetz/,Restaurant,sheetz,7875,0.26,1346022,1,4.304961219175653E-4
289029371165541,Storm the Hill War Room,,yes,https://www.facebook.com/STHWarRoom/,Community,STHWarRoom,1,0.0,1453,1,4.304961219175653E-4
253116888150273,Fire and Forget,,yes,https://www.facebook.com/fireandforgetshortstories/,Book,fireandforgetshortstories,4,0.0,838,1,4.304961219175653E-4
94471021099,SportsNation,,no,https://www.facebook.com/sportsnation/,TV Show,sportsnation,3532,0.02,2734955,1,0.005722053481730582
268454973215829,National Center for Veterans Studies,,yes,https://www.facebook.com/Veterans.Studies/,Mental Health Service,Veterans.Studies,19,0.01,2891,5,4.304961219175653E-4
141576752553390,Consumer Financial Protection Bureau (CFPB),,no,https://www.facebook.com/CFPB/,Government Organization,CFPB,324,0.07,82556,1,0.0010120564421750356
6422138883,92nd Street Y,,yes,https://www.facebook.com/92ndstreetY/,Cultural Center,92ndstreetY,1980,0.03,159516,1,4.304961219175653E-4
203437146346546,Carry The Load,,yes,https://www.facebook.com/CarryTheLoad/,Nonprofit Organization,CarryTheLoad,2219,0.03,25101,5,4.304961219175653E-4
122346847849510,The Rucksack,,yes,https://www.facebook.com/The-Rucksack-122346847849510/,Nonprofit Organization,,0,0.0,374,1,5.428144411579211E-4
103708747870,Meet the Press,,no,https://www.facebook.com/MeetThePress/,TV Show,MeetThePress,9046,0.18,420978,1,0.0013779804515484187
416390918442485,JCPenney,,yes,https://www.facebook.com/jcp/,Retail Company,jcp,37453,0.58,5240854,1,6.61193885508767E-4
30986152451,SBP,,yes,https://www.facebook.com/SBPUSA/,Nonprofit Organization,SBPUSA,125,0.03,16190,1,4.304961219175653E-4
182970471776040,Sesame Street for Military Families,,yes,https://www.facebook.com/SesameStreetForMilitaryFamilies/,Nonprofit Organization,SesameStreetForMilitaryFamilies,1096,0.03,63187,5,0.0011194680192970511
108008237990,Tragedy Assistance Program for Survivors (TAPS),,yes,https://www.facebook.com/TAPSorg/,Charity Organization,TAPSorg,9075,0.22,124084,5,0.0032206103460474295
108971449133,Fisher House Foundation,,yes,https://www.facebook.com/FisherHouse/,Charity Organization,FisherHouse,3187,0.07,116322,5,0.0011194680192970511
46299886275,UFC,,yes,https://www.facebook.com/UFC/,Sports League,UFC,245318,0.32,21919847,1,0.0031442850654603213
87264251614,"The Post-9/11 GI Bill, U.S. Department of Veterans Affairs",,no,https://www.facebook.com/gibillEducation/,Government Organization,gibillEducation,1436,0.01,99102,5,0.0064631676842941185
53877454533,Cision,,yes,https://www.facebook.com/CisionGlobal/,Software,CisionGlobal,142,0.05,232688,1,4.304961219175653E-4
